Job Id,Job Title,Job Description,Job Type,Categories,Location,City,State,Country,Zip Code,Address,Remote,Salary From,Salary To,Salary Period,Apply URL,Apply Email,Posting Date,Expiration Date,Applications,Status,Views,Employer Email,Full Name,Company Name,Employer Website,Employer Phone,Employer Logo,Company Description
R-01248915,"Sr Director, Sales - West Zone",,Full time,Diagnostics,"LocationRemote, Nevada, United States of America",LocationRemote,Nevada,United States of America,,"LocationRemote, Nevada, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01248915/Sr-Director-Sales-West-Zone,,2024-05-13T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01238726,Controlled Environment Sales Specialist- remote in New England,,Full time,Diagnostics,"Cambridge, Massachusetts, United States of America, Remote, Connecticut, United States of America, Remote, New Hampshire, United States of America","Cambridge, Remote, Remote","Massachusetts, Connecticut, New Hampshire",United States of America,,"Cambridge, Massachusetts, United States of America, Remote, Connecticut, United States of America, Remote, New Hampshire, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01238726/Controlled-Environment-Sales-Specialist-remote-in-New-England,,2024-04-03T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01234894,Sr Strategic Key Accounts Manager,,Full time,Diagnostics,"Remote, Massachusetts, United States of America, Remote, District of Columbia, United States of America, Remote, Pennsylvania, United States of America, Remote, North Carolina, United States of America, Remote, Maryland, United States of America, Remote, Ohio, United States of America, Remote, Florida, United States of America, Remote, Virginia, United States of America","Remote, Remote, Remote, Remote, Remote, Remote, Remote, Remote","Massachusetts, District of Columbia, Pennsylvania, North Carolina, Maryland, Ohio, Florida, Virginia",United States of America,,"Remote, Massachusetts, United States of America, Remote, District of Columbia, United States of America, Remote, Pennsylvania, United States of America, Remote, North Carolina, United States of America, Remote, Maryland, United States of America, Remote, Ohio, United States of America, Remote, Florida, United States of America, Remote, Virginia, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01234894/Sr-Strategic-Key-Accounts-Manager,,2024-04-03T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01229838,Inside Sales Representative II,,Full time,Diagnostics,"Remote, Texas, United States of America, Remote, Mississippi, United States of America, Remote, Michigan, United States of America, Remote, Illinois, United States of America, Remote, Wisconsin, United States of America","Remote, Remote, Remote, Remote, Remote","Texas, Mississippi, Michigan, Illinois, Wisconsin",United States of America,,"Remote, Texas, United States of America, Remote, Mississippi, United States of America, Remote, Michigan, United States of America, Remote, Illinois, United States of America, Remote, Wisconsin, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01229838/Inside-Sales-Representative-II,,2024-02-15T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01230943,Health Systems Executive,,Full time,Diagnostics,"Remote, Massachusetts, United States of America, Remote, Pennsylvania, United States of America","Remote, Remote","Massachusetts, Pennsylvania",United States of America,,"Remote, Massachusetts, United States of America, Remote, Pennsylvania, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01230943/Health-Systems-Executive,,2024-02-26T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01245322,Sales Support Representative,,Full time,Diagnostics,"LocationHouston, Texas, United States of America",LocationHouston,Texas,United States of America,,"LocationHouston, Texas, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01245322/Sales-Support-Representative,,2024-05-07T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01233215,"Technical Sales Specialist, LSMS",,Full time,Diagnostics,"Remote, Massachusetts, United States of America, Remote, Tennessee, United States of America, Remote, Pennsylvania, United States of America, Remote, South Carolina, United States of America, Remote, West Virginia, United States of America, Remote, North Carolina, United States of America, Remote, Maryland, United States of America, Remote, Vermont, United States of America, Remote, Florida, United States of America, Remote, Virginia, United States of America","Remote, Remote, Remote, Remote, Remote, Remote, Remote, Remote, Remote, Remote","Massachusetts, Tennessee, Pennsylvania, South Carolina, West Virginia, North Carolina, Maryland, Vermont, Florida, Virginia",United States of America,,"Remote, Massachusetts, United States of America, Remote, Tennessee, United States of America, Remote, Pennsylvania, United States of America, Remote, South Carolina, United States of America, Remote, West Virginia, United States of America, Remote, North Carolina, United States of America, Remote, Maryland, United States of America, Remote, Vermont, United States of America, Remote, Florida, United States of America, Remote, Virginia, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01233215/Technical-Sales-Specialist-LSMS,,2024-05-13T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01251167,"Sr. Sales Manager, Reproductive Health",,Full time,Diagnostics,"Boston, Massachusetts, United States of America, Phoenix, Arizona, United States of America, Dallas, Texas, United States of America, Philadelphia, Pennsylvania, United States of America, Chicago, Illinois, United States of America","Boston, Phoenix, Dallas, Philadelphia, Chicago","Massachusetts, Arizona, Texas, Pennsylvania, Illinois",United States of America,,"Boston, Massachusetts, United States of America, Phoenix, Arizona, United States of America, Dallas, Texas, United States of America, Philadelphia, Pennsylvania, United States of America, Chicago, Illinois, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01251167/Sr-Sales-Manager-Reproductive-Health,,2024-05-30T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01248693,Sr Sales Operations Analyst,,Full time,Diagnostics,"LocationRemote, North Carolina, United States of America",LocationRemote,North Carolina,United States of America,,"LocationRemote, North Carolina, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01248693/Sr-Sales-Operations-Analyst,,2024-06-04T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01236288,"Associate Territory Manager, Chromatography and Mass Spectrometry",,Full time,Diagnostics,"Remote, Wisconsin, United States of America, Remote, New Jersey, United States of America, Remote, New York, United States of America, Remote, Pennsylvania, United States of America, Remote, North Carolina, United States of America, Remote, Washington, United States of America, Remote, California, United States of America, Remote, Georgia, United States of America, Remote, Texas, United States of America, Remote, Florida, United States of America","Remote, Remote, Remote, Remote, Remote, Remote, Remote, Remote, Remote, Remote","Wisconsin, New Jersey, New York, Pennsylvania, North Carolina, Washington, California, Georgia, Texas, Florida",United States of America,,"Remote, Wisconsin, United States of America, Remote, New Jersey, United States of America, Remote, New York, United States of America, Remote, Pennsylvania, United States of America, Remote, North Carolina, United States of America, Remote, Washington, United States of America, Remote, California, United States of America, Remote, Georgia, United States of America, Remote, Texas, United States of America, Remote, Florida, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01236288/Associate-Territory-Manager-Chromatography-and-Mass-Spectrometry,,2024-06-07T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01240327,"Account Director, Business Development (Medical Communication) - US, Remote",,Full time,Diagnostics,"LocationRemote, North Carolina, United States of America",LocationRemote,North Carolina,United States of America,,"LocationRemote, North Carolina, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01240327/Account-Director-Business-Development-Medical-Communication-US-Remote,,2024-05-28T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01251172,"Sales Manager, Genetic Testing Specialists - West Region",,Full time,Diagnostics,"LocationRemote, California, United States of America",LocationRemote,California,United States of America,,"LocationRemote, California, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01251172/Sales-Manager-Genetic-Testing-Specialists-West-Region,,2024-05-29T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01232998,Account Manager II,,Full time,Diagnostics,"LocationRemote, New York, United States of America",LocationRemote,New York,United States of America,,"LocationRemote, New York, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01232998/Account-Manager-II,,2024-05-29T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01243605,"Sr Manager, Channel Management",,Full time,Diagnostics,"Remote, Alaska, United States of America, Remote, New Jersey, United States of America, Remote, Delaware, United States of America, Remote, North Carolina, United States of America, Remote, California, United States of America, Boston, Massachusetts, United States of America, Remote, Maryland, United States of America, Remote, Virginia, United States of America","Remote, Remote, Remote, Remote, Remote, Boston, Remote, Remote","Alaska, New Jersey, Delaware, North Carolina, California, Massachusetts, Maryland, Virginia",United States of America,,"Remote, Alaska, United States of America, Remote, New Jersey, United States of America, Remote, Delaware, United States of America, Remote, North Carolina, United States of America, Remote, California, United States of America, Boston, Massachusetts, United States of America, Remote, Maryland, United States of America, Remote, Virginia, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01243605/Sr-Manager-Channel-Management,,2024-05-20T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01245637,Commerical Finance Analyst,,Full time,Diagnostics,"LocationRemote, North Carolina, United States of America",LocationRemote,North Carolina,United States of America,,"LocationRemote, North Carolina, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01245637/Commerical-Finance-Analyst,,2024-06-07T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01243970,Commercial Finance Analyst,,Full time,Diagnostics,"LocationWilmington, North Carolina, United States of America",LocationWilmington,North Carolina,United States of America,,"LocationWilmington, North Carolina, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01243970/Commercial-Finance-Analyst,,2024-06-07T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01242468,Account Manager III,,Full time,Diagnostics,"San Diego, California, United States of America, Los Angeles, California, United States of America","San Diego, Los Angeles","California, California",United States of America,,"San Diego, California, United States of America, Los Angeles, California, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01242468/Account-Manager-III,,2024-05-17T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01237841,Territory Account Manager,,Full time,Diagnostics,"St. Louis, Missouri, United States of America, Indianapolis, Indiana, United States of America","St. Louis, Indianapolis","Missouri, Indiana",United States of America,,"St. Louis, Missouri, United States of America, Indianapolis, Indiana, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01237841/Territory-Account-Manager,,2024-05-23T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01244888,"Sr Manager, Technical Sales Specialists",,Full time,Diagnostics,"LocationRemote, Massachusetts, United States of America",LocationRemote,Massachusetts,United States of America,,"LocationRemote, Massachusetts, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01244888/Sr-Manager-Technical-Sales-Specialists,,2024-05-02T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01228177,Strategic Account Executive,,Full time,Diagnostics,"Remote, West Virginia, United States of America, Cincinnati, Ohio, United States of America, Columbus, Ohio, United States of America, Remote, Ohio, United States of America, Cleveland, Ohio, United States of America, Dayton, Ohio, United States of America","Remote, Cincinnati, Columbus, Remote, Cleveland, Dayton","West Virginia, Ohio, Ohio, Ohio, Ohio, Ohio",United States of America,,"Remote, West Virginia, United States of America, Cincinnati, Ohio, United States of America, Columbus, Ohio, United States of America, Remote, Ohio, United States of America, Cleveland, Ohio, United States of America, Dayton, Ohio, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01228177/Strategic-Account-Executive,,2024-04-01T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01208096,"Sr. Technical Sales Specialist, Single Use Technology",,Full time,Diagnostics,"LocationCambridge, Massachusetts, United States of America",LocationCambridge,Massachusetts,United States of America,,"LocationCambridge, Massachusetts, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01208096/Sr-Technical-Sales-Specialist-Single-Use-Technology,,2024-04-29T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01251191,Sales Representative II,,Full time,Diagnostics,"LocationCollege Station, Texas, United States of America",LocationCollege Station,Texas,United States of America,,"LocationCollege Station, Texas, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01251191/Sales-Representative-II,,2024-05-28T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01251950,"Sr Account Director, Business Development (Vaccines) - US West Coast Region",,Full time,Diagnostics,"Remote, California, United States of America, Seattle, Washington, United States of America, Remote, Colorado, United States of America","Remote, Seattle, Remote","California, Washington, Colorado",United States of America,,"Remote, California, United States of America, Seattle, Washington, United States of America, Remote, Colorado, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01251950/Sr-Account-Director-Business-Development-Vaccines-US-West-Coast-Region,,2024-05-24T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01230567,"Sr Account Director, Business Development (Central Labs) - US, Remote, East Coast",,Full time,Diagnostics,"LocationRemote, Kentucky, United States of America",LocationRemote,Kentucky,United States of America,,"LocationRemote, Kentucky, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01230567/Sr-Account-Director-Business-Development-Central-Labs-US-Remote-East-Coast,,2024-05-24T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01244961,Sr. Sales - BioProduction Account Manager,,Full time,Diagnostics,"Baltimore, Maryland, United States of America, Richmond, Virginia, United States of America, Washington, District of Columbia, United States of America","Baltimore, Richmond, Washington","Maryland, Virginia, District of Columbia",United States of America,,"Baltimore, Maryland, United States of America, Richmond, Virginia, United States of America, Washington, District of Columbia, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01244961/Sr-Sales-BioProduction-Account-Manager,,2024-05-28T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01250707,Sr Commercial Solutions Manager – Packaging Technologies SME,,Full time,Diagnostics,"LocationRemote, Pennsylvania, United States of America",LocationRemote,Pennsylvania,United States of America,,"LocationRemote, Pennsylvania, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01250707/Sr-Commercial-Solutions-Manager-Packaging-Technologies-SME,,2024-05-31T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01250546,"Senior Manager, Global Cell Therapy Business Development",,Full time,Diagnostics,"LocationRemote, California, United States of America",LocationRemote,California,United States of America,,"LocationRemote, California, United States of America",False,,,,https://jobs.thermofisher.com/global/en/job/R-01250546/Senior-Manager-Global-Cell-Therapy-Business-Development,,2024-06-06T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01253262,Account Manager III,,Full time,Diagnostics,"Remote, Florida, United States of America, Tampa, Florida, United States of America, Miami, Florida, United States of America","Remote, Tampa, Miami","Florida, Florida, Florida",United States of America,,"Remote, Florida, United States of America, Tampa, Florida, United States of America, Miami, Florida, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01253262/Account-Manager-III,,2024-06-06T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
R-01252617,"Sr Laboratory Equipment Representative (Puget Sound/Seattle, WA)",,Full time,Diagnostics,"Remote, Washington, United States of America, Seattle, Washington, United States of America","Remote, Seattle","Washington, Washington",United States of America,,"Remote, Washington, United States of America, Seattle, Washington, United States of America",True,,,,https://jobs.thermofisher.com/global/en/job/R-01252617/Sr-Laboratory-Equipment-Representative-Puget-Sound-Seattle-WA,,2024-06-03T00:00:00.000+0000,,,,,msh@mshthermofisher.com,,Thermo Fisher,https://jobs.thermofisher.com/,,https://cdn.phenompeople.com/CareerConnectResources/TFSCGLOBAL/en_global/desktop/assets/images/header_logo.png,"Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them"
